----------------------------969969099448951372522494
Content-Disposition: form-data; name="file"; filename="RawData.csv"
Content-Type: text/csv

"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.738955833E1,1.693725944E0,2.929877996E0,9.609419703E-1,3.517996890E0
1.739457101E1,1.623649955E0,2.983335972E0,1.192124963E0,3.599679795E0
1.739958393E1,1.581568003E0,3.021975040E0,1.341511965E0,3.665152772E0
1.740459687E1,1.553545952E0,3.044856071E0,1.422703981E0,3.702531585E0
1.740960972E1,1.553648949E0,3.093071938E0,1.517398000E0,3.779340651E0
1.741462266E1,1.554792047E0,3.180098057E0,1.571094990E0,3.872820862E0
1.741963559E1,1.543401957E0,3.265093088E0,1.570173025E0,3.938066252E0
1.742464851E1,1.464079976E0,3.307096004E0,1.487450004E0,3.910616534E0
1.742966143E1,1.330137014E0,3.306262970E0,1.404675007E0,3.830633261E0
1.743467412E1,1.209161043E0,3.303663969E0,1.335508943E0,3.762957638E0
1.743968704E1,1.114457011E0,3.326790094E0,1.279979944E0,3.734688129E0
1.744469997E1,1.059201956E0,3.334901094E0,1.251736045E0,3.716223516E0
1.744971290E1,9.757980108E-1,3.355408907E0,1.209893942E0,3.697944570E0
1.745472574E1,9.322869778E-1,3.361170053E0,1.168077946E0,3.678454733E0
1.745973866E1,9.426259995E-1,3.325112104E0,1.112656951E0,3.630829075E0
1.746475135E1,9.248420000E-1,3.302020073E0,1.057276964E0,3.588384576E0
1.746976427E1,8.930469751E-1,3.237442970E0,1.029152036E0,3.512509615E0
1.747477719E1,8.608469963E-1,3.172558069E0,1.014677048E0,3.440312742E0
1.747979011E1,8.693330288E-1,3.093915939E0,1.054705977E0,3.382374972E0
1.748480295E1,9.046490192E-1,2.987991095E0,1.176494956E0,3.336258535E0
1.748981588E1,9.126870036E-1,2.895237923E0,1.298288941E0,3.301659336E0
1.749482883E1,9.072570205E-1,2.747153997E0,1.447307944E0,3.234914322E0
1.749984176E1,9.160249829E-1,2.624826908E0,1.582651973E0,3.199000677E0
1.750485443E1,8.844529986E-1,2.528131008E0,1.622606993E0,3.131542264E0
1.750986735E1,8.809300065E-1,2.429265976E0,1.594391942E0,3.036355797E0
1.751488021E1,8.643100262E-1,2.341872931E0,1.525277019E0,2.925383843E0
1.751989313E1,8.211069703E-1,2.293061018E0,1.401644945E0,2.810151961E0
1.752490604E1,7.919790149E-1,2.283687115E0,1.169060946E0,2.684988099E0
1.752991874E1,7.362329960E-1,2.273121119E0,8.683949709E-1,2.542288038E0
1.753493168E1,7.217040062E-1,2.262394905E0,5.814059973E-1,2.444855888E0
1.753994460E1,7.215449810E-1,2.225225925E0,3.353370130E-1,2.363198784E0
1.754495745E1,6.813600063E-1,2.081857920E0,1.574500054E-1,2.196172662E0
1.754997045E1,6.703079939E-1,1.791941047E0,4.769299924E-2,1.913802535E0
1.755498332E1,7.706130147E-1,1.397392988E0,6.053600088E-2,1.596939632E0
1.755999632E1,9.825620055E-1,9.118980169E-1,1.551029980E-1,1.349460273E0
1.756500917E1,1.237198949E0,4.586699903E-1,2.633289993E-1,1.345504203E0
1.757002186E1,1.493334055E0,1.055079997E-1,4.669489861E-1,1.568190005E0
1.757503478E1,1.626757979E0,-2.432119995E-1,8.341159821E-1,1.844245936E0
1.758004770E1,1.718379021E0,-5.748400092E-1,1.201398969E0,2.174080720E0
1.758506053E1,1.793395996E0,-8.773300052E-1,1.514345050E0,2.505836800E0
1.759007345E1,1.946645021E0,-1.111320972E0,1.841032982E0,2.900666059E0
1.759508617E1,2.149924040E0,-1.265086055E0,2.154197931E0,3.295934591E0
1.760009932E1,2.348308086E0,-1.380987048E0,2.290360928E0,3.559133220E0
1.760511201E1,2.513513088E0,-1.474167943E0,2.208641052E0,3.656366293E0
1.761012516E1,2.672481060E0,-1.531672001E0,1.977126002E0,3.660218759E0
1.761513784E1,2.729665041E0,-1.608427048E0,1.677553058E0,3.585009493E0
1.762015077E1,2.699356079E0,-1.677090049E0,1.282703042E0,3.427022230E0
1.762516368E1,2.651942968E0,-1.668490052E0,8.470739722E-1,3.245642444E0
1.763017653E1,2.589452982E0,-1.622418046E0,3.570510149E-1,3.076522792E0
1.763518945E1,2.500658989E0,-1.564461946E0,-1.601469964E-1,2.954062224E0
1.764020215E1,2.319102049E0,-1.533900023E0,-6.773149967E-1,2.861789510E0
1.764521507E1,2.114375114E0,-1.473675013E0,-1.208130956E0,2.846380258E0
1.765022791E1,1.885630965E0,-1.396388054E0,-1.670884013E0,2.880513343E0
1.765524083E1,1.605183959E0,-1.341325998E0,-1.983872056E0,2.882970571E0
1.766025375E1,1.285768986E0,-1.253165960E0,-2.106235981E0,2.767644633E0
1.766526644E1,9.954010248E-1,-1.171856046E0,-2.065234900E0,2.574735905E0
1.767027937E1,7.470250130E-1,-1.084254026E0,-1.928953052E0,2.335489893E0
1.767529228E1,5.948529840E-1,-9.772719741E-1,-1.615643978E0,1.979701000E0
1.768030513E1,5.116469860E-1,-8.794080019E-1,-1.084427953E0,1.486985224E0
1.768531814E1,5.255230069E-1,-7.518450022E-1,-5.668609738E-1,1.078321242E0
1.769033098E1,5.413939953E-1,-6.231999993E-1,-9.017899632E-2,8.304323866E-1
1.769534391E1,5.455470085E-1,-5.225399733E-1,2.911329865E-1,8.095850653E-1
1.770035682E1,4.965850115E-1,-4.101859927E-1,5.498459935E-1,8.468647111E-1
1.770536951E1,4.073320031E-1,-2.603490055E-1,6.723420024E-1,8.280970557E-1
1.771038244E1,3.178409934E-1,-5.946199968E-2,6.313920021E-1,7.093761251E-1
1.771539537E1,2.138489932E-1,1.241289973E-1,6.449270248E-1,6.907027343E-1
1.772040827E1,1.089589968E-1,3.725669980E-1,4.541549981E-1,5.974403680E-1
1.772542111E1,-1.149599999E-2,6.041120291E-1,1.135839969E-1,6.148047056E-1
1.773043404E1,-1.483639926E-1,7.921509743E-1,-2.677919865E-1,8.492511927E-1
1.773544696E1,-2.751969993E-1,9.372919798E-1,-6.627029777E-1,1.180434191E0
1.774045966E1,-3.241049945E-1,1.026450038E0,-1.016648054E0,1.480613722E0
1.774547282E1,-3.766070008E-1,1.141968966E0,-1.370478034E0,1.823221323E0
1.775048543E1,-3.918009996E-1,1.215962052E0,-1.710556984E0,2.134965323E0
1.775549844E1,-3.559359908E-1,1.275997996E0,-2.009628057E0,2.406962037E0
1.776051137E1,-2.817839980E-1,1.377351046E0,-2.281316996E0,2.679721135E0
1.776552420E1,-1.556240022E-1,1.465803027E0,-2.498373985E0,2.900805046E0
1.777053713E1,9.317000397E-3,1.555356979E0,-2.660794020E0,3.082052393E0
1.777554980E1,1.456400007E-1,1.578042030E0,-2.714114904E0,3.142904290E0
1.778056272E1,2.678909898E-1,1.561306953E0,-2.712848902E0,3.141495527E0
1.778557564E1,3.234370053E-1,1.532559037E0,-2.657088041E0,3.084390630E0
1.779058848E1,3.942199945E-1,1.518839002E0,-2.587718010E0,3.026312247E0
1.779560142E1,4.398100078E-1,1.547237992E0,-2.463912964E0,2.942489650E0
1.780061434E1,4.876919985E-1,1.590379000E0,-2.285701990E0,2.826938704E0
1.780562727E1,5.522779822E-1,1.579696059E0,-2.148489952E0,2.723317771E0
1.781063996E1,5.646359921E-1,1.501134992E0,-1.916039944E0,2.498685481E0
1.781565290E1,4.979479909E-1,1.477087975E0,-1.724593043E0,2.324642392E0
1.782066582E1,4.062399864E-1,1.507277012E0,-1.587753057E0,2.226628548E0
1.782567865E1,3.026530147E-1,1.496194959E0,-1.505494952E0,2.143994695E0
1.783069165E1,2.137310058E-1,1.484498978E0,-1.368819952E0,2.030538406E0
1.783570449E1,1.535229981E-1,1.526612997E0,-1.164137006E0,1.925962492E0
1.784071718E1,1.224849969E-1,1.581346035E0,-1.054924965E0,1.904868641E0
1.784573011E1,3.906200081E-2,1.593862057E0,-1.027578950E0,1.896797457E0
1.785074304E1,-5.603900179E-2,1.536723018E0,-9.731280208E-1,1.819790138E0
1.785575589E1,-8.077599853E-2,1.545825958E0,-9.188330173E-1,1.800099100E0
1.786076882E1,-8.919599652E-2,1.580458999E0,-9.600610137E-1,1.851357265E0
1.786578175E1,-1.358159930E-1,1.627573967E0,-1.055938005E0,1.944851684E0
1.787079467E1,-1.664099991E-1,1.701326013E0,-1.206437945E0,2.092294197E0
1.787580760E1,-2.092140019E-1,1.720741987E0,-1.397868037E0,2.226827010E0
1.788082052E1,-3.058210015E-1,1.727303028E0,-1.439494014E0,2.269194847E0
1.788583319E1,-3.478359878E-1,1.803642988E0,-1.399384022E0,2.309197597E0
1.789084612E1,-3.900069892E-1,1.895604014E0,-1.386486053E0,2.380706535E0
1.789585906E1,-4.334659874E-1,1.949004054E0,-1.319017053E0,2.392972116E0
1.790087191E1,-4.923970103E-1,1.977628946E0,-1.128847003E0,2.329756773E0
1.790588483E1,-4.992260039E-1,1.994920969E0,-8.704360127E-1,2.233068545E0
1.791089775E1,-4.808160067E-1,2.027791977E0,-5.438060164E-1,2.153798811E0
1.791591044E1,-4.233799875E-1,2.075808048E0,-1.762059927E-1,2.125859407E0
1.792092336E1,-2.994740009E-1,2.042663097E0,2.595899999E-1,2.080755674E0
1.792593628E1,-8.112499863E-2,2.009382963E0,6.682010293E-1,2.119125710E0
1.793094913E1,1.640100032E-1,1.947785974E0,9.951170087E-1,2.193405421E0
1.793596205E1,3.139550090E-1,1.802731037E0,1.349259973E0,2.273523568E0
1.794097495E1,3.288969994E-1,1.696591973E0,1.648849964E0,2.388577770E0
1.794598765E1,3.727560043E-1,1.724658012E0,1.798516035E0,2.519534129E0
1.795100080E1,3.905789852E-1,1.750610948E0,1.893627048E0,2.608258812E0
1.795601352E1,3.954629898E-1,1.760756969E0,1.947832942E0,2.655317166E0
1.796102645E1,2.924810052E-1,1.632699966E0,2.110939980E0,2.684645585E0
1.796603929E1,9.590200335E-2,1.462118983E0,2.205856085E0,2.648167325E0
1.797105222E1,-3.067000024E-2,1.398727059E0,2.232582092E0,2.634729746E0
1.797606491E1,-3.321399912E-2,1.415267944E0,2.272871017E0,2.677691018E0
1.798107805E1,-8.946300298E-2,1.389081955E0,2.381248951E0,2.758241990E0
1.798609075E1,-1.176690012E-1,1.347133994E0,2.380661011E0,2.737912132E0
1.799110367E1,-1.183110029E-1,1.289484978E0,2.352861881E0,2.685652255E0
1.799611652E1,-9.183199704E-2,1.215963006E0,2.284264088E0,2.589374745E0
1.800112944E1,-1.180799957E-2,1.208721995E0,2.215773106E0,2.524044125E0
1.800614211E1,1.080619991E-1,1.212766051E0,2.147406101E0,2.468568787E0
1.801115527E1,2.538290024E-1,1.255437016E0,2.065568924E0,2.430458032E0
1.801616796E1,3.978900015E-1,1.323066950E0,1.888566017E0,2.339979532E0
1.802118111E1,4.852400124E-1,1.374500036E0,1.643679976E0,2.196905115E0
1.802619383E1,5.696539879E-1,1.547034979E0,1.330935955E0,2.118776394E0
1.803120676E1,5.962960124E-1,1.771849990E0,9.503759742E-1,2.097197133E0
1.803621959E1,6.057260036E-1,1.967911005E0,5.565000176E-1,2.132901776E0
1.804123251E1,5.166190267E-1,2.135513067E0,1.493010074E-1,2.202181207E0
1.804624542E1,1.801130027E-1,2.167608976E0,-2.576859891E-1,2.190290263E0
1.805125812E1,-3.614490032E-1,2.105694056E0,-7.326549888E-1,2.258622627E0
1.805627104E1,-9.299780130E-1,1.897104979E0,-1.153154969E0,2.406996632E0
1.806128396E1,-1.551360965E0,1.544664979E0,-1.315101027E0,2.553860108E0
1.806629681E1,-1.993803024E0,1.022344947E0,-1.518262029E0,2.706577041E0
1.807130980E1,-1.959270000E0,3.190310001E-1,-1.640143037E0,2.574992989E0
1.807632264E1,-1.436946034E0,-5.363789797E-1,-1.231251955E0,1.966849687E0
1.808133555E1,-7.255169749E-1,-1.297585011E0,-3.733910024E-1,1.532815247E0
1.808634848E1,9.392599761E-2,-1.774466038E0,6.066070199E-1,1.877637848E0
1.809136117E1,7.760599852E-1,-2.173454046E0,1.886003971E0,2.980466838E0
1.809637409E1,1.293226004E0,-2.579298973E0,3.247113943E0,4.343842268E0
1.810138701E1,1.673035979E0,-3.079353094E0,4.499503136E0,5.703244106E0
1.810639986E1,1.752369046E0,-3.459395885E0,5.765851974E0,6.948616133E0
1.811141278E1,1.588912010E0,-3.520085096E0,7.018826962E0,8.011215412E0
1.811642548E1,1.226858020E0,-3.456347942E0,7.645314217E0,8.479525409E0
1.812143840E1,6.011310220E-1,-3.231758118E0,7.672373772E0,8.346911904E0
1.812645132E1,-3.019019961E-1,-2.943013906E0,6.950181007E0,7.553640957E0
1.813146427E1,-1.157245040E0,-2.739778042E0,5.764945030E0,6.486924618E0
1.813647712E1,-1.628021002E0,-2.619906902E0,4.185081005E0,5.198967934E0
1.814149009E1,-1.894461036E0,-2.428816080E0,2.687519073E0,4.087895417E0
1.814650293E1,-1.956740975E0,-2.067635059E0,1.231441975E0,3.101676856E0
1.815151586E1,-1.992015004E0,-1.845033050E0,-1.559920013E-1,2.719669876E0
1.815652879E1,-2.109400988E0,-1.525715947E0,-1.611134052E0,3.061557547E0
1.816154149E1,-2.242579937E0,-1.240296960E0,-2.820998907E0,3.811238140E0
1.816655441E1,-2.391836882E0,-1.055619955E0,-3.663197994E0,4.500470720E0
1.817156732E1,-2.543654919E0,-9.688460231E-1,-4.274251938E0,5.067353608E0
1.817658016E1,-2.684758902E0,-8.424199820E-1,-4.708850861E0,5.485515310E0
1.818159309E1,-2.720585108E0,-6.885070205E-1,-4.749240875E0,5.516422223E0
1.818660578E1,-2.677757978E0,-5.219849944E-1,-4.409023762E0,5.184818864E0
1.819161870E1,-2.541604996E0,-3.442189991E-1,-3.728998899E0,4.525889467E0
1.819663163E1,-2.378674030E0,-2.390429974E-1,-2.913340092E0,3.768657876E0
1.820164445E1,-2.119925976E0,-2.095450014E-1,-2.016304970E0,2.933169102E0
1.820665745E1,-1.765231013E0,-1.762849987E-1,-1.296494007E0,2.197274139E0
1.821167032E1,-1.464977980E0,-1.417690068E-1,-7.128440142E-1,1.635360976E0
1.821668332E1,-1.287670970E0,-1.211289987E-1,-2.516289949E-1,1.317606129E0
1.822169616E1,-1.015864968E0,-6.220600009E-2,1.145230010E-1,1.024190772E0
1.822670908E1,-7.725319862E-1,7.563000079E-3,3.992330134E-1,8.696262805E-1
1.823172177E1,-5.988129973E-1,1.418180019E-1,6.025239825E-1,8.612342892E-1
1.823673470E1,-4.537279904E-1,2.587270141E-1,7.243689895E-1,8.930392992E-1
1.824174763E1,-3.778539896E-1,3.302789927E-1,6.966620088E-1,8.586010744E-1
1.824676050E1,-3.440789878E-1,3.300650120E-1,5.874580145E-1,7.565977668E-1
1.825177342E1,-2.977269888E-1,3.673079908E-1,3.967260122E-1,6.172098903E-1
1.825678611E1,-2.523010075E-1,4.561839998E-1,2.061550021E-1,5.605885523E-1
1.826179903E1,-1.801269948E-1,5.700139999E-1,-2.515899949E-2,5.983265577E-1
1.826681188E1,-9.450999647E-2,6.825709939E-1,-2.155459970E-1,7.220078794E-1
1.827182479E1,5.088999867E-3,8.081799746E-1,-3.378170133E-1,8.759572499E-1
1.827683779E1,1.326780021E-1,9.198799729E-1,-4.056209922E-1,1.014056708E0
1.828185063E1,2.069000006E-1,9.630309939E-1,-4.598329961E-1,1.087052294E0
1.828686355E1,2.681350112E-1,9.783340096E-1,-5.140489936E-1,1.137224774E0
1.829187648E1,3.431000113E-1,1.006229043E0,-6.090890169E-1,1.225236277E0
1.829688917E1,4.584929943E-1,1.059874058E0,-6.904309988E-1,1.345453012E0
1.830190208E1,5.594729781E-1,1.111567020E0,-8.125200272E-1,1.486196504E0
1.830691500E1,6.317120194E-1,1.147277951E0,-9.753029943E-1,1.632949082E0
1.831192786E1,6.616880298E-1,1.193858981E0,-1.001695037E0,1.693080997E0
1.831694078E1,7.046689987E-1,1.237481952E0,-1.136888981E0,1.822206501E0
1.832195348E1,7.341520190E-1,1.305500031E0,-1.394536018E0,2.046470186E0
1.832696664E1,7.770709991E-1,1.370869040E0,-1.692893028E0,2.312792267E0
1.833197932E1,8.604699969E-1,1.434108019E0,-1.950235009E0,2.569142078E0
1.833699247E1,9.021210074E-1,1.522585034E0,-2.207386971E0,2.829248087E0
1.834200519E1,8.882520199E-1,1.610234976E0,-2.491617918E0,3.096773834E0
1.834701811E1,8.048189878E-1,1.738242984E0,-2.680325985E0,3.294445273E0
1.835203097E1,7.201669812E-1,1.853032947E0,-2.828043938E0,3.456906724E0
1.835704389E1,6.890969872E-1,1.996016026E0,-2.948440075E0,3.626600820E0
1.836205659E1,6.852300167E-1,2.127497911E0,-3.150597095E0,3.862906884E0
1.836706974E1,6.397770047E-1,2.179312944E0,-3.298275948E0,4.004665248E0
1.837208245E1,5.664920211E-1,2.206125975E0,-3.323400021E0,4.029006419E0
1.837709538E1,5.343880057E-1,2.235374928E0,-3.280534029E0,4.005543050E0
1.838210829E1,5.041019917E-1,2.226875067E0,-3.210701942E0,3.939758666E0
1.838712114E1,4.483819902E-1,2.234498978E0,-3.045782089E0,3.804053184E0
1.839213409E1,4.230270088E-1,2.162882090E0,-2.717784882E0,3.499052078E0
1.839714701E1,4.287169874E-1,2.066358089E0,-2.485554934E0,3.260616098E0
1.840215968E1,4.241290092E-1,2.013062000E0,-2.172003031E0,2.991638548E0
1.840717253E1,4.624699950E-1,1.907340050E0,-1.777016044E0,2.647566917E0
1.841218551E1,4.748130143E-1,1.735448003E0,-1.300519943E0,2.220040381E0
1.841719843E1,4.603750110E-1,1.565412998E0,-7.696869969E-1,1.804128898E0
1.842221129E1,4.456520081E-1,1.423984051E0,-1.708060056E-1,1.501835870E0
1.842722422E1,4.846009910E-1,1.256257057E0,4.417099953E-1,1.417084202E0
1.843223714E1,5.631150007E-1,1.034440994E0,9.725940228E-1,1.527450755E0
1.843724983E1,6.396610141E-1,8.396599889E-1,1.503658056E0,1.837167020E0
1.844226276E1,7.143239975E-1,6.979399920E-1,2.089443922E0,2.315848637E0
1.844727560E1,8.148360252E-1,4.860360026E-1,2.566505909E0,2.736264118E0
1.845228852E1,8.597509861E-1,3.119339943E-1,2.921253920E0,3.061078084E0
1.845730144E1,8.627039790E-1,1.886329949E-1,3.221823931E0,3.340657121E0
1.846231415E1,8.514720201E-1,6.101499870E-2,3.400106907E0,3.505631813E0
1.846732707E1,7.844840288E-1,-3.020700067E-2,3.415319920E0,3.504388364E0
1.847234000E1,7.428749800E-1,-5.786700174E-2,3.390120029E0,3.471041002E0
1.847735292E1,8.079900146E-1,-3.545999900E-2,3.256460905E0,3.355390127E0
1.848236584E1,7.891299725E-1,1.090599969E-2,3.041548967E0,3.142270704E0
1.848737877E1,7.403889894E-1,1.358949989E-1,2.690963984E0,2.794267429E0
1.849239160E1,7.297379971E-1,4.357250035E-1,2.231941938E0,2.388291992E0
1.849740452E1,7.437250018E-1,8.155789971E-1,1.868775010E0,2.170395360E0
1.850241744E1,6.620789766E-1,1.127426028E0,1.464931011E0,1.963532757E0
1.850743014E1,5.670509934E-1,1.358518958E0,7.478830218E-1,1.651196416E0
1.851244306E1,1.736309975E-1,1.279816031E0,3.847129941E-1,1.347620453E0
1.851745598E1,-2.843640149E-1,1.152001023E0,6.171400100E-2,1.188182591E0
1.852246884E1,-8.314380050E-1,8.417109847E-1,-8.549900353E-2,1.186202604E0
1.852748176E1,-1.153705001E0,4.052900076E-1,-2.070340067E-1,1.240225100E0
1.853249468E1,-1.142881989E0,-8.722200245E-2,-1.259270012E-1,1.153102133E0
1.853750737E1,-8.961489797E-1,-6.622509956E-1,4.985100031E-1,1.220725849E0
1.854252052E1,-4.416289926E-1,-1.239660025E0,1.584871054E0,2.060002282E0
1.854753321E1,8.356899768E-2,-1.672325969E0,2.806685925E0,3.268201922E0
1.855254614E1,5.008869767E-1,-1.950595975E0,3.960190058E0,4.442838925E0
1.855755904E1,8.222910166E-1,-1.996613979E0,4.977763176E0,5.425933665E0
1.856257189E1,1.154649973E0,-1.884245038E0,5.873575211E0,6.275546325E0
1.856758482E1,1.443148017E0,-1.629971981E0,6.634116173E0,6.982190362E0
1.857259774E1,1.660678029E0,-1.196864009E0,6.918960094E0,7.215424018E0
1.857761044E1,1.711122036E0,-7.105190158E-1,6.605662823E0,6.860579948E0
1.858262336E1,1.634480953E0,-3.776449859E-1,5.776117802E0,6.014788490E0
1.858763621E1,1.430245042E0,-2.246900052E-1,4.512114048E0,4.738698098E0
1.859264913E1,1.290050030E0,9.317000397E-3,2.963395119E0,3.232031330E0
1.859766206E1,1.228688955E0,3.822189867E-1,1.334118962E0,1.853548302E0
1.860267497E1,1.248460054E0,7.087669969E-1,-1.582269967E-1,1.444312621E0
1.860768790E1,1.268838048E0,8.154439926E-1,-1.595667005E0,2.195689433E0
1.861270083E1,1.071810007E0,7.615050077E-1,-3.182832003E0,3.443702386E0
1.861771352E1,8.478689790E-1,6.599119902E-1,-4.184583187E0,4.320312731E0
1.862272642E1,6.940079927E-1,6.113619804E-1,-4.969435215E0,5.054769720E0
1.862773926E1,6.100140214E-1,5.488899946E-1,-5.374165058E0,5.436455408E0
1.863275219E1,4.873400033E-1,3.928349912E-1,-5.385485172E0,5.421740509E0
1.863776511E1,4.626350105E-1,2.387750000E-1,-4.867313862E0,4.895078026E0
1.864277781E1,5.095540285E-1,4.476600140E-2,-3.996700048E0,4.029300259E0
1.864779073E1,5.190399885E-1,-2.735239863E-1,-2.936765909E0,2.994797470E0
1.865280365E1,5.315420032E-1,-5.968449712E-1,-1.877756953E0,2.040767502E0
1.865781650E1,5.461080074E-1,-8.190370202E-1,-8.737099767E-1,1.316216061E0
1.866282953E1,5.891649723E-1,-1.012555957E0,-5.865000188E-3,1.171503021E0
1.866784237E1,7.007930279E-1,-1.124166012E0,7.123609781E-1,1.504100480E0
1.867285530E1,8.394160271E-1,-1.238296986E0,1.281214952E0,1.969647290E0
1.867786820E1,9.497470260E-1,-1.315577030E0,1.632735968E0,2.301866433E0
1.868288113E1,1.044916034E0,-1.277029991E0,1.903264046E0,2.518942068E0
1.868789406E1,1.152536988E0,-1.190431952E0,2.038175106E0,2.626714203E0
1.869290675E1,1.191246033E0,-1.084107995E0,2.037401915E0,2.597183824E0
1.869791965E1,1.134102941E0,-1.012523055E0,1.846369028E0,2.391750615E0
1.870293250E1,1.022495031E0,-8.942930102E-1,1.505839944E0,2.028006414E0
1.870794543E1,8.020679951E-1,-7.140949965E-1,1.002092957E0,1.468820965E0
1.871295835E1,4.728949964E-1,-5.116890073E-1,4.712710083E-1,8.411609127E-1
1.871797105E1,1.302410066E-1,-3.673630059E-1,-8.666799963E-2,3.992864136E-1
1.872298397E1,-1.849920005E-1,-2.251790017E-1,-6.173009872E-1,6.826332338E-1
1.872799690E1,-4.183990061E-1,-8.402000368E-2,-1.093418002E0,1.173746147E0
1.873300974E1,-5.426399708E-1,5.706899986E-2,-1.446969032E0,1.546426328E0
1.873802274E1,-6.389840245E-1,1.850640029E-1,-1.732517004E0,1.855846017E0
1.874303558E1,-6.794949770E-1,3.143280149E-1,-1.950191021E0,2.088961594E0
1.874804851E1,-6.908310056E-1,4.177089930E-1,-2.154552937E0,2.300831727E0
1.875306144E1,-7.546399832E-1,4.681949914E-1,-2.332004070E0,2.495381942E0
1.875807413E1,-8.983079791E-1,5.337979794E-1,-2.455280066E0,2.668388598E0
1.876308704E1,-1.067832947E0,5.872679949E-1,-2.565176964E0,2.839944323E0
1.876809996E1,-1.222754002E0,6.554849744E-1,-2.620763063E0,2.965330831E0
1.877311282E1,-1.335963964E0,6.971279979E-1,-2.567518950E0,2.977069149E0
1.877812574E1,-1.434720039E0,7.661859989E-1,-2.527997971E0,3.006033319E0
1.878313842E1,-1.492305994E0,8.348060250E-1,-2.474864960E0,3.008128130E0
1.878815134E1,-1.522814989E0,9.026290178E-1,-2.435285091E0,3.010700601E0
1.879316426E1,-1.513098001E0,9.965760112E-1,-2.422806025E0,3.025329460E0
1.879817719E1,-1.504282951E0,1.034755945E0,-2.464631081E0,3.067245251E0
1.880319003E1,-1.524345994E0,1.112526059E0,-2.506191015E0,3.137250125E0
1.880820296E1,-1.518587947E0,1.189167976E0,-2.520278931E0,3.173647069E0
1.881321588E1,-1.500337005E0,1.292148948E0,-2.561424017E0,3.237522668E0
1.881822880E1,-1.509814978E0,1.394320965E0,-2.547985077E0,3.273514957E0
1.882324171E1,-1.546406984E0,1.509891987E0,-2.507303953E0,3.310244929E0
1.882825441E1,-1.541057944E0,1.557139039E0,-2.466732979E0,3.299138246E0
1.883326731E1,-1.589110970E0,1.604416013E0,-2.480766058E0,3.354642254E0
1.883828016E1,-1.622419000E0,1.720235944E0,-2.426841021E0,3.388364274E0
1.884329309E1,-1.613652945E0,1.782508969E0,-2.332233906E0,3.349705814E0
1.884830602E1,-1.589912057E0,1.886716008E0,-2.210587025E0,3.312734918E0
1.885331870E1,-1.537770033E0,1.978647947E0,-2.089128971E0,3.262551797E0
1.885833186E1,-1.429888010E0,2.031188965E0,-1.899773955E0,3.127211124E0
1.886334457E1,-1.307451963E0,2.072052956E0,-1.778707981E0,3.027645318E0
1.886835749E1,-1.170374036E0,2.128485918E0,-1.644215941E0,2.933201962E0
1.887337041E1,-1.046502948E0,2.132402897E0,-1.482607961E0,2.800078017E0
1.887838325E1,-9.089279771E-1,2.097600937E0,-1.239369035E0,2.600406769E0
